#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,
111,Mozambique,"233,731",,"2,250                                ",,"228,805",,"2,676",11,"7,064",68,"1,371,127","41,437","33,089,461 ",Africa,,"14214,70624",,,81,
112,Afghanistan,"230,449",,"7,973                                ",,"209,283",,"13,193",,"5,655",196,"1,349,589","33,115","40,754,388 ",Asia,,"1775,11230",,,324,
113,Martinique,"230,354",,"1,102                                ",,N/A,N/A,N/A,N/A,"615,777","2,946","828,928","2,215,870","374,087 ",North America,,23390,,,"612,553",
114,Laos,"218,907",,758                                ,,N/A,N/A,N/A,,"29,262",101,"1,233,207","164,845","7,481,023 ",Asia,,"349,8696",,,"28,136",
115,Iceland,"209,650",,229                                ,,N/A,N/A,N/A,,"606,990",663,"1,996,384","5,780,036","345,393 ",Europe,,"21,5080",,,"387,200",
116,Kyrgyzstan,"206,897",,"2,991                                ",,"196,406",,"7,500",131,"30,750",445,"1,907,195","283,460","6,728,271 ",Asia,,"332,2504",,,"1,115",
117,Guadeloupe,"203,235",,"1,021                                ",,N/A,N/A,N/A,N/A,"508,349","2,554","938,039","2,346,306","399,794 ",North America,,23920,,,"500,168",
118,El Salvador,"201,835",,"4,230                                ",,"179,410",,"18,195",,"30,813",646,"2,610,114","398,467","6,550,389 ",North America,,"321,5493",,,"2,778",
119,Trinidad and Tobago,"191,496",,"4,390                                ",,"187,078",,28,N/A,"136,143","3,121","913,289","649,295","1,406,585 ",North America,,73202,,,20,
120,Maldives,"186,694",,316                                ,,"163,687",,"22,691",25,"345,100",584,"2,213,831","4,092,223","540,985 ",Asia,,"31,7120",,,"41,944",
121,Namibia,"172,239",,"4,103                                ",,"167,099",,"1,037",,"65,394","1,558","1,062,663","403,460","2,633,874 ",Africa,,156422,,,394,
122,Uganda,"171,983",,"3,632                                ",,"100,431",,"67,920",,"3,551",75,"3,012,408","62,198","48,432,863 ",Africa,,"28213,33516",,,"1,402",
123,Ghana,"171,889",,"1,462                                ",,"170,425",,2,,"5,306",45,"2,541,625","78,456","32,395,450 ",Africa,,"18822,15813",,,0.06,
124,Jamaica,"156,584",,"3,664                                ",,N/A,N/A,N/A,,"52,455","1,227","1,183,986","396,633","2,985,094 ",North America,,198153,,,"16,659",
125,Cambodia,"139,039",,"3,056                                ",,"135,956",+2,27,,"8,098",178,"3,091,420","180,062","17,168,639 ",Asia,,"1235,6186",,,2,
126,Rwanda,"133,518",,"1,468                                ",,"132,039",,11,,"9,817",108,"6,021,981","442,778","13,600,464 ",Africa,,"1029,2652",,,0.8,
127,Cameroon,"125,242",,"1,974                                ",,"123,263",,5,N/A,"4,487",71,"1,751,774","62,762","27,911,548 ",Africa,,"22314,14016",,,0.2,
128,Malta,"121,034",,871                                ,,"119,631",,532,,"272,579","1,962","2,161,693","4,868,316","444,033 ",Europe,,45100,,,"1,198",
129,Barbados,"110,298",,648                                ,,"108,647",,"1,003",,"382,949","2,250","812,248","2,820,080","288,023 ",North America,,34440,,,"3,482",
130,Angola,"106,720",,"1,937                                ",,"103,419",,"1,364",,"3,047",55,"1,499,795","42,818","35,027,343 ",Africa,,"32818,08323",,,39,
131,Channel Islands,"101,717",,228                                ,,"101,321",,168,,"576,421","1,292","1,252,808","7,099,551","176,463 ",Europe,,27740,,,952,
132,DRC,"99,338",,"1,468                                ",,"84,489",,"13,381",,"1,043",15,"846,704","8,890","95,240,792 ",Africa,,"95964,878112",,,140,
133,French Guiana,"98,041",,420                                ,,"11,254",,"86,367",6,"312,065","1,337","651,257","2,072,951","314,169 ",South America,,37480,,,"274,906",
134,Malawi,"89,168",,"2,686                                ",,N/A,N/A,N/A,N/A,"4,418",133,"624,784","30,959","20,180,839 ",Africa,,"2267,51332",,,41,
135,Senegal,"89,050",,"1,971                                ",,"87,024",,55,,"5,044",112,"1,146,543","64,946","17,653,671 ",Africa,,"1988,95715",,,3,
136,Ivory Coast,"88,384",,835                                ,,"87,497",,52,,"3,186",30,"1,690,934","60,951","27,742,298 ",Africa,,"31433,22416",,,2,
137,Suriname,"82,588",,"1,408                                ",,N/A,N/A,N/A,,"138,378","2,359","242,207","405,822","596,831 ",South America,,74242,,,"52,623",
138,New Caledonia,"80,064",,314                                ,,N/A,N/A,N/A,N/A,"275,214","1,079","98,964","340,182","290,915 ",Australia/Oceania,,49263,,,498,
139,French Polynesia,"79,227",,649                                ,,N/A,N/A,N/A,N/A,"278,807","2,284",,,"284,164 ",Australia/Oceania,,4438,,,"158,634",
140,Eswatini,"75,191",,"1,427                                ",,"73,116",,648,,"63,462","1,204","1,048,704","885,119","1,184,817 ",Africa,,168301,,,547,
141,Guyana,"73,681",,"1,299                                ",,"72,013",,369,,"92,792","1,636","733,218","923,396","794,045 ",South America,,116111,,,465,
142,Belize,"71,373",,688                                ,,N/A,N/A,N/A,N/A,"173,156","1,669","576,016","1,397,453","412,190 ",North America,,65991,,,"1,456",
143,Fiji,"69,117",,885                                ,,"67,226",,"1,006",,"75,997",973,"672,883","739,866","909,466 ",Australia/Oceania,,"131,0281",,,"1,106",
144,Madagascar,"68,471",,"1,426                                ",,"66,862",,183,,"2,347",49,"531,329","18,210","29,178,077 ",Africa,,"42620,46155",,,6,
145,Cabo Verde,"64,477",,417                                ,,"63,755",,305,23,"113,580",735,"401,622","707,482","567,678 ",Africa,,"91,3611",,,537,
146,Sudan,"63,993",,"5,046                                ",,"58,947",,0,,"1,391",110,"562,941","12,240","45,992,020 ",Africa,,"7199,11582",,,,
147,Mauritania,"63,777",,997                                ,,"62,471",,309,,"13,010",203,"1,009,957","206,030","4,901,981 ",Africa,,"774,9175",,,63,
148,Bhutan,"62,697",,21                                ,,"61,564",,"1,112",,"79,571",27,"2,303,734","2,923,739","787,941 ",Asia,,"1337,5210",,,"1,411",
149,Syria,"57,743",,"3,165                                ",,"54,578",,0,,"2,982",163,"146,269","7,553","19,364,809 ",Asia,,"3356,118132",,,,
150,Burundi,"54,721",,38                                ,,"53,569",,"1,114",,"4,334",3,"345,742","27,386","12,624,840 ",Africa,,"231332,23337",,,88,
151,Seychelles,"51,220",,172                                ,,"51,048",,0,,"515,157","1,730",,,"99,426 ",Africa,,2578,,,,
152,Gabon,"49,051",,307                                ,,"48,674",,70,,"21,038",132,"1,621,909","695,641","2,331,533 ",Africa,,"487,5951",,,30,
153,Andorra,"48,015",,165                                ,,N/A,N/A,N/A,N/A,"619,844","2,130","249,838","3,225,256","77,463 ",Europe,,24690,,,"3,705",
154,Papua New Guinea,"46,864",,670                                ,,"46,168",,26,N/A,"5,043",72,"249,149","26,813","9,292,169 ",Australia/Oceania,,"19813,86937",,,3,
155,Curaçao,"45,986",,295                                ,,"44,720",,971,3,"277,812","1,782","496,693","3,000,640","165,529 ",North America,,45610,,,"5,866",
156,Aruba,"44,224",,292                                ,,"42,438",,"1,494",2,"410,969","2,714","177,885","1,653,068","107,609 ",North America,,23691,,,"13,884",
157,Tanzania,"43,223",,846                                ,,N/A,N/A,N/A,N/A,683,13,,,"63,298,550 ",Africa,,"1,46474,821",,,667,
158,Mauritius,"43,025",,"1,051                                ",,"41,278",,696,,"33,752",824,"358,675","281,374","1,274,727 ",Africa,,"301,2134",,,546,
159,Mayotte,"42,027",,188                                ,,N/A,N/A,N/A,,"146,815",657,"176,919","618,038","286,259 ",Africa,,"71,5232",,,"135,804",
160,Togo,"39,553",,290                                ,,"39,262",,1,,"4,556",33,"812,881","93,641","8,680,837 ",Africa,,"21929,93411",,,0.1,
161,Guinea,"38,572",,468                                ,,"37,757",,347,N/A,"2,782",34,"660,107","47,607","13,865,691 ",Africa,,"35929,62821",,,25,
162,Bahamas,"38,084",,844                                ,,"36,366",,874,1,"95,087","2,107","257,839","643,767","400,516 ",North America,,114752,,,"2,182",
163,Isle of Man,"38,008",,116                                ,,N/A,N/A,N/A,,"443,335","1,353","150,753","1,758,422","85,732 ",Europe,,27391,,,"129,450",
164,Lesotho,"36,135",,723                                ,,"25,980",,"9,432",,"16,608",332,"431,221","198,199","2,175,699 ",Africa,,"603,0095",,,"4,335",
165,Faeroe Islands,"34,658",,28                                ,,N/A,N/A,N/A,N/A,"703,959",569,"778,000","15,802,409","49,233 ",Europe,,"11,7580",,,"547,133",
166,Haiti,"34,509",,860                                ,,"33,372",,277,,"2,954",74,"132,422","11,337","11,680,283 ",North America,,"33813,58288",,,24,
167,Mali,"33,164",,743                                ,,"32,332",,89,,"1,544",35,"804,909","37,483","21,473,764 ",Africa,,"64828,90127",,,4,
168,Cayman Islands,"31,472",,37                                ,,"8,553",,"22,882",1,"467,797",550,"222,773","3,311,280","67,277 ",North America,,"21,8180",,,"340,116",
169,Saint Lucia,"30,209",,410                                ,,"29,799",,0,,"163,192","2,215","210,983","1,139,752","185,113 ",North America,,64511,,,,
170,Benin,"28,036",,163                                ,,"27,847",,26,,"2,193",13,"604,310","47,268","12,784,726 ",Africa,,"45678,43421",,,2,
171,Somalia,"27,334",,"1,361                                ",,"13,182",,"12,791",,"1,623",81,"400,466","23,778","16,841,795 ",Africa,,"61612,37542",,,759,
172,Micronesia,"26,547",,65                                ,,N/A,N/A,N/A,N/A,"225,953",553,"82,430","701,598","117,489 ",Australia/Oceania,,"41,8081",,,"162,271",
173,San Marino,"26,185",,128                                ,,"26,011",,46,N/A,"768,226","3,755","196,855","5,775,414","34,085 ",Europe,,12660,,,"1,350",
174,Solomon Islands,"25,954",,199                                ,,N/A,N/A,N/A,N/A,"35,989",276,,,"721,159 ",Australia/Oceania,,"283,624",,,"13,032",
175,Congo,"25,375",,386                                ,,"24,006",,983,,"4,377",67,"347,815","59,991","5,797,805 ",Africa,,"22815,02017",,,170,
176,Timor-Leste,"23,460",,138                                ,,"23,102",,220,,"17,131",101,"278,529","203,391","1,369,429 ",Asia,,"589,9235",,,161,
177,Burkina Faso,"22,109",,400                                ,,"21,596",,113,,"1,000",18,"248,995","11,265","22,102,838 ",Africa,,"1,00055,25789",,,5,
178,Liechtenstein,"21,561",,94                                ,,N/A,N/A,N/A,N/A,"561,675","2,449","112,457","2,929,559","38,387 ",Europe,,24080,,,"2,996",
179,Macao,"20,612",,123                                ,,"3,487",,"17,002",,"30,880",184,"7,850","11,760","667,490 ",Asia,,"325,42785",,,"25,472",
180,Gibraltar,"20,550",,113                                ,,N/A,N/A,N/A,,"609,720","3,353","534,283","15,852,213","33,704 ",Europe,,22980,,,"114,467",
181,Grenada,"19,693",,238                                ,,"19,358",,97,4,"173,545","2,097","182,981","1,612,523","113,475 ",North America,,64771,,,855,
182,Bermuda,"18,860",,165                                ,,"18,685",,10,,"304,493","2,664","1,029,558","16,622,128","61,939 ",North America,,33750,,,161,
183,South Sudan,"18,765",,147                                ,,"18,115",,503,1,"1,615",13,"410,280","35,313","11,618,511 ",Africa,,"61979,03728",,,43,
184,Nicaragua,"18,491",,225                                ,,"4,225",,"14,041",,"2,728",33,,,"6,779,100 ",North America,,"36730,129",,,"2,071",
185,Tajikistan,"17,786",,125                                ,,"17,264",,397,,"1,786",13,,,"9,957,464 ",Asia,,"56079,660",,,40,
186,Equatorial Guinea,"17,229",,183                                ,,"16,907",,139,5,"11,512",122,"365,697","244,342","1,496,662 ",Africa,,"878,1784",,,93,
187,Monaco,"17,181",,67                                ,,N/A,N/A,N/A,N/A,"431,868","1,684","78,646","1,976,875","39,783 ",Europe,,25941,,,"28,203",
188,Samoa,"17,006",,31                                ,,"1,605",,"15,370",,"84,089",153,"187,397","926,612","202,239 ",Australia/Oceania,,"126,5241",,,"75,999",
189,Tonga,"16,888",,13                                ,,"15,638",,"1,237",,"156,735",121,"535,009","4,965,327","107,749 ",Australia/Oceania,,"68,2880",,,"11,480",
190,Marshall Islands,"16,138",,17                                ,,"16,121",,0,,"268,711",283,,,"60,057 ",Australia/Oceania,,"43,533",,,,
191,Dominica,"16,038",,74                                ,,"15,964",,0,,"221,691","1,023","229,344","3,170,187","72,344 ",North America,,59780,,,,
192,Djibouti,"15,690",,189                                ,,"15,427",,74,,"15,441",186,"305,941","301,094","1,016,097 ",Africa,,"655,3763",,,73,
193,CAR,"15,440",,113                                ,,"15,200",,127,2,"3,078",23,"81,294","16,205","5,016,678 ",Africa,,"32544,39562",,,25,
194,Gambia,"12,626",,372                                ,,"12,189",,65,,"4,935",145,"155,686","60,851","2,558,482 ",Africa,,"2036,87816",,,25,
195,Saint Martin,"12,324",,63                                ,,N/A,N/A,N/A,N/A,"310,194","1,586","112,382","2,828,643","39,730 ",North America,,36310,,,"273,395",
196,Vanuatu,"12,019",,14                                ,,"11,976",,29,,"37,346",44,"24,976","77,606","321,832 ",Australia/Oceania,,"2722,98813",,,90,
197,Greenland,"11,971",,21                                ,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973 ",North America,,"52,7130",,,"161,287",
198,Yemen,"11,945",,"2,159                                ",,"9,124",,662,N/A,383,69,"329,592","10,579","31,154,867 ",Asia,,"2,60814,43095",,,21,
199,Caribbean Netherlands,"11,682",,38                                ,,"10,476",,"1,168",,"438,398","1,426","30,126","1,130,559","26,647 ",North America,,27011,,,"43,832",
200,Sint Maarten,"11,051",,92                                ,,"10,905",,54,N/A,"251,353","2,093","62,056","1,411,454","43,966 ",North America,,44781,,,"1,228",
201,Eritrea,"10,189",,103                                ,,"10,086",,0,,"2,782",28,"23,693","6,470","3,662,244 ",Africa,,"35935,556155",,,,
202,Niger,"9,931",,312                                ,,"8,890",,729,1,381,12,"254,538","9,759","26,083,660 ",Africa,,"2,62683,601102",,,28,
203,St. Vincent Grenadines,"9,674",,124                                ,,"9,493",,57,,"86,723","1,112","114,197","1,023,720","111,551 ",North America,,129001,,,511,
204,Guinea-Bissau,"9,614",,177                                ,,"8,929",,508,6,"4,659",86,"145,231","70,385","2,063,367 ",Africa,,"21511,65714",,,246,
205,Comoros,"9,109",,161                                ,,"8,939",,9,,"10,038",177,,,"907,419 ",Africa,,"1005,636",,,10,
206,Antigua and Barbuda,"9,106",,146                                ,,"8,954",,6,N/A,"91,509","1,467","18,901","189,943","99,509 ",North America,,116825,,,60,
207,Liberia,"8,090",,295                                ,,"7,783",,12,2,"1,525",56,"139,824","26,356","5,305,117 ",Africa,,"65617,98338",,,2,
208,Sierra Leone,"7,779",,126                                ,,N/A,N/A,N/A,,937,15,"259,958","31,296","8,306,436 ",Africa,,"1,06865,92432",,,332,
209,Chad,"7,701",,194                                ,,"4,874",,"2,633",,442,11,"191,341","10,988","17,413,580 ",Africa,,"2,26189,76191",,,151,
210,British Virgin Islands,"7,392",,64                                ,,N/A,N/A,N/A,,"241,600","2,092","107,339","3,508,269","30,596 ",North America,,44780,,,"3,236",
211,Cook Islands,"7,203",,2                                ,,"7,150",,51,,"409,937",114,"19,690","1,120,596","17,571 ",Australia/Oceania,,"28,7861",,,"2,903",
212,Sao Tome and Principe,"6,745",,80                                ,,"6,663",,2,,"29,625",351,"29,473","129,450","227,679 ",Africa,,"342,8468",,,9,
213,Turks and Caicos,"6,711",,40                                ,,"6,664",,7,4,"168,868","1,007","615,226","15,480,889","39,741 ",North America,,69940,,,176,
214,Saint Kitts and Nevis,"6,607",,48                                ,,"6,559",,0,,"122,645",891,"126,958","2,356,704","53,871 ",North America,,"81,1220",,,,
215,Palau,"6,265",,9                                ,,"6,252",,4,,"343,608",494,"71,077","3,898,261","18,233 ",Australia/Oceania,,"32,0260",,,219,
216,St. Barth,"5,507",,6                                ,,N/A,N/A,N/A,,"553,746",603,"78,646","7,908,095","9,945 ",North America,,"21,6580",,,"506,687",
217,Nauru,"5,393",,1                                ,,"5,347",,45,,"494,635",92,"20,509","1,881,042","10,903 ",Australia/Oceania,,"210,9031",,,"4,127",
218,Kiribati,"5,085",,24                                ,,"2,703",,"2,358",3,"41,201",194,,,"123,419 ",Australia/Oceania,,"245,142",,,"19,106",
219,Anguilla,"3,904",,12                                ,,N/A,N/A,N/A,N/A,"256,336",788,"51,382","3,373,736","15,230 ",North America,,"41,2690",,,854,
220,Wallis and Futuna,"3,550",,8                                ,,438,,"3,104",,"323,256",728,"20,508","1,867,419","10,982 ",Australia/Oceania,,"31,3731",,,"282,644",
221,Saint Pierre Miquelon,"3,452",,2                                ,,"2,449",,"1,001",,"599,410",347,"25,400","4,410,488","5,759 ",North America,,"22,8800",,,"173,815",
222,Tuvalu,"2,943",,1                                ,,N/A,N/A,N/A,N/A,"243,909",83,,,"12,066 ",Australia/Oceania,,"412,066",,,"243,826",
223,Saint Helena,"2,166",, ,,2,,"2,164",,"354,211",,,,"6,115 ",Africa,,3,,,"353,884",
224,Falkland Islands,"1,930",, ,,"1,930",,0,,"545,352",,"8,632","2,439,107","3,539 ",South America,,20,,,,
225,Montserrat,"1,403",,8                                ,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965 ",North America,,46210,,,"3,827",
226,Niue,"1,021",, ,,"1,006",,15,,"629,470",,,,"1,622 ",Australia/Oceania,,2,,,"9,248",
227,Diamond Princess,712,,13                                ,,699,,0,,,,,, ,,,,,,,
228,Tokelau,80,, ,,,,80,,"58,055",,,,"1,378 ",Australia/Oceania,,17,,,"58,055",
229,Vatican City,29,, ,,29,,0,,"36,295",,,,799 ,Europe,,28,,,,
230,Western Sahara,10,,1                                ,,9,,0,,16,2,,,"626,161 ",Africa,,"62,616626,161",,,,
231,MS Zaandam,9,,2                                ,,7,,0,,,,,, ,,,,,,,
#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,
1,China,"503,302",,"5,272                                ",,"379,053",,"118,977","7,557",347,4,"160,000,000","110,461","1,448,471,400                                ",Asia,,"2,878274,7489",,,82,
2,USA,"110,326,031","+8,227","1,191,076                                ",+7,"108,048,430","+8,244","1,086,525","2,207","329,523","3,558","1,186,622,338","3,544,216","334,805,269 ",North America,,32810,25,0.02,"3,245",
3,India,"45,018,134",+756,"533,392                                ",+5,N/A,N/A,N/A,N/A,"32,004",379,"935,879,495","665,334","1,406,631,776 ",Asia,,"312,6372",0.5,,3,
4,France,"40,138,560",,"167,642                                ",,"39,970,918",,0,,"612,013","2,556","271,490,188","4,139,547","65,584,518 ",Europe,,23910,,,,
5,Germany,"38,780,921",,"180,578                                ",,"38,240,600",,"359,743",N/A,"462,318","2,153","122,332,384","1,458,359","83,883,596 ",Europe,,24651,,,"4,289",
6,Brazil,"38,210,864",,"708,638                                ",,"36,249,161",,"1,253,065",N/A,"177,433","3,291","63,776,166","296,146","215,353,593 ",South America,,63043,,,"5,819",
7,S. Korea,"34,571,873",,"35,934                                ",,"34,535,939",,0,,"673,523",700,"15,804,065","307,892","51,329,899 ",Asia,,"11,4283",,,,
8,Japan,"33,803,572",,"74,694                                ",,N/A,N/A,N/A,N/A,"269,169",595,"100,414,883","799,578","125,584,838 ",Asia,,"41,6811",,,"95,582",
9,Italy,"26,671,165",,"195,139                                ",,"26,257,742",,"218,284",281,"442,581","3,238","279,240,685","4,633,718","60,262,770 ",Europe,,23090,,,"3,622",
10,UK,"24,812,582",,"232,112                                ",,"24,580,470",,0,N/A,"362,239","3,389","522,526,476","7,628,357","68,497,907 ",Europe,,32950,,,,
11,Russia,"23,772,535",,"401,420                                ",,"23,157,710",,"213,405",N/A,"163,042","2,753","273,400,000","1,875,095","145,805,947 ",Europe,,63631,,,"1,464",
12,Turkey,"17,232,066",,"102,174                                ",,N/A,N/A,N/A,N/A,"201,399","1,194","162,743,369","1,902,052","85,561,976 ",Asia,,58371,,,"4,024",
13,Spain,"13,914,811",,"121,760                                ",,"13,762,417",,"30,634",231,"297,840","2,606","471,036,328","10,082,298","46,719,142 ",Europe,,33840,,,656,
14,Australia,"11,757,494","+1,076","23,871                                ",,N/A,N/A,N/A,27,"451,018",916,"81,916,639","3,142,326","26,068,792 ",Australia/Oceania,,"21,0920",41,,"2,380",
15,Vietnam,"11,624,114",,"43,206                                ",,"10,640,971",,"939,937",,"117,470",437,"85,826,548","867,342","98,953,541 ",Asia,,"92,2901",,,"9,499",
16,Taiwan,"10,241,523",,"19,005                                ",,"10,222,518",,0,,"428,720",796,"30,742,304","1,286,903","23,888,595 ",Asia,,"21,2571",,,,
17,Argentina,"10,080,046",,"130,685                                ",,"9,949,361",,0,,"219,083","2,840","35,716,069","776,264","46,010,234 ",South America,,53521,,,,
18,Netherlands,"8,623,210",,"22,992                                ",,"8,597,059",,"3,159",N/A,"501,016","1,336","25,984,435","1,509,718","17,211,447 ",Europe,,27491,,,184,
19,Mexico,"7,702,731",,"334,947                                ",,"6,899,865",,"467,919",N/A,"58,548","2,546","20,013,810","152,124","131,562,772 ",North America,,173937,,,"3,557",
20,Iran,"7,625,463",,"146,757                                ",,N/A,N/A,N/A,,"88,645","1,706","57,320,267","666,338","86,022,837 ",Asia,,115862,,,"1,180",
21,Indonesia,"6,821,940",,"161,954                                ",,"6,647,104",,"12,882",N/A,"24,440",580,"114,158,919","408,975","279,134,505 ",Asia,,"411,7242",,,46,
22,Poland,"6,640,521",+87,"120,316                                ",,N/A,N/A,N/A,N/A,"175,955","3,188","39,116,680","1,036,484","37,739,785 ",Europe,,63141,2,,"31,380",
23,Colombia,"6,387,632",,"143,113                                ",,"6,206,196",,"38,323",342,"124,001","2,778","36,951,507","717,327","51,512,762 ",South America,,83601,,,744,
24,Greece,"6,101,379",,"37,869                                ",,N/A,N/A,N/A,,"591,412","3,671","102,228,365","9,909,078","10,316,637 ",Europe,,22720,,,,
25,Austria,"6,081,287",,"22,542                                ",,"6,054,934",,"3,811",,"670,727","2,486","211,273,524","23,302,116","9,066,710 ",Europe,,14020,,,420,
26,Portugal,"5,637,114",,"27,853                                ",,"5,605,551",,"3,710",61,"555,897","2,747","46,139,518","4,549,993","10,140,570 ",Europe,,23640,,,366,
27,Ukraine,"5,557,995",,"112,418                                ",,"5,445,577",,0,,"128,681","2,603","32,603,805","754,855","43,192,122 ",Europe,,83841,,,,
28,Chile,"5,333,334",,"64,497                                ",,"5,252,450",,"16,387",7,"277,054","3,350","50,382,097","2,617,225","19,250,195 ",South America,,42980,,,851,
29,Malaysia,"5,227,322",,"37,293                                ",,"5,162,135",,"27,894",34,"157,539","1,124","68,580,916","2,066,869","33,181,072 ",Asia,,68900,,,841,
30,Canada,"4,869,279",,"56,990                                ",,"4,781,511","+1,709","30,778",99,"126,842","1,485","66,525,130","1,732,948","38,388,419 ",North America,,86741,,,802,
31,Belgium,"4,849,006",,"34,376                                ",,"4,800,838",,"13,792",N/A,"415,572","2,946","37,018,657","3,172,590","11,668,278 ",Europe,,23390,,,"1,182",
32,Israel,"4,841,772",,"12,707                                ",,"4,798,473",,"30,592",N/A,"519,169","1,363","41,373,364","4,436,346","9,326,000 ",Asia,,27340,,,"3,280",
33,DPRK,"4,772,813",,74                                ,,"4,772,739",,0,,"183,636",3,,,"25,990,679 ",Asia,,"5351,225",,,,
34,Thailand,"4,762,375",,"34,517                                ",,"4,692,636",,"35,222",N/A,"67,958",493,"17,270,775","246,450","70,078,203 ",Asia,,"152,0304",,,503,
35,Czechia,"4,750,998",+60,"43,396                                ",+2,"4,698,525","+1,384","9,077",36,"442,497","4,042","57,635,067","5,368,001","10,736,784 ",Europe,,22470,6,0.2,845,
36,Peru,"4,524,326",,"222,161                                ",,"4,302,165",,0,4,"134,316","6,595","39,010,194","1,158,115","33,684,208 ",South America,,71521,,,,
37,Switzerland,"4,441,768",,"14,452                                ",,"4,418,085",,"9,231",N/A,"506,263","1,647","23,833,472","2,716,487","8,773,637 ",Europe,,26070,,,"1,052",
38,Philippines,"4,138,564",,"66,856                                ",,"4,065,886",,"5,822",N/A,"36,784",594,"36,094,966","320,818","112,508,994 ",Asia,,"271,6833",,,52,
39,South Africa,"4,076,463",,"102,595                                ",,"3,912,506",,"61,362",192,"67,095","1,689","26,795,090","441,027","60,756,135 ",Africa,,155922,,,"1,010",
40,Romania,"3,512,369",,"68,728                                ",,"3,441,526",,"2,115",27,"184,557","3,611","28,444,712","1,494,625","19,031,335 ",Europe,,52771,,,111,
41,Denmark,"3,183,756",,"8,814                                ",,"3,174,942",,0,,"545,636","1,511","129,333,107","22,165,247","5,834,950 ",Europe,,26620,,,,
42,Hong Kong,"2,925,231",+354,"14,378                                ",+11,"2,909,981",+122,872,N/A,"384,681","1,891","76,127,725","10,011,143","7,604,299 ",Asia,,35290,47,1,115,
43,Singapore,"2,827,115",,"1,933                                ",,"2,825,182",,0,13,"475,661",325,"24,756,666","4,165,302","5,943,546 ",Asia,,"23,0750",,,,
44,Sweden,"2,745,098",,"26,433                                ",,"2,714,736",+390,"3,929",N/A,"268,628","2,587","19,500,873","1,908,301","10,218,971 ",Europe,,43871,,,384,
45,Serbia,"2,609,964",,"18,057                                ",,"2,583,076",,"8,831",,"301,625","2,087","13,359,166","1,543,874","8,653,016 ",Europe,,34791,,,"1,021",
46,New Zealand,"2,547,458",,"5,293                                ",,"2,537,556",,"4,609",,"520,080","1,081","7,768,604","1,586,011","4,898,203 ",Australia/Oceania,,29251,,,941,
47,Iraq,"2,465,545",,"25,375                                ",,"2,439,497",,673,,"58,474",602,"19,544,451","463,523","42,164,965 ",Asia,,"171,6622",,,16,
48,Hungary,"2,223,831",,"48,917                                ",,"2,152,155",,"22,759",,"231,498","5,092","11,394,556","1,186,160","9,606,259 ",Europe,,41961,,,"2,369",
49,Bangladesh,"2,046,256",,"29,477                                ",,N/A,N/A,N/A,N/A,"12,188",176,"15,254,399","90,862","167,885,689 ",Asia,,"825,69511",,,109,
50,Slovakia,"1,873,332",,"21,186                                ",,"1,850,034",,"2,112",23,"343,089","3,880","7,448,789","1,364,199","5,460,193 ",Europe,,32581,,,387,
51,Georgia,"1,855,289",,"17,132                                ",,N/A,N/A,N/A,,"467,476","4,317","16,920,079","4,263,340","3,968,738 ",Asia,,22320,,,"15,524",
52,Jordan,"1,746,997",,"14,122                                ",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869 ",Asia,,67291,,,181,
53,Ireland,"1,728,993",,"9,466                                ",,"1,716,514",,"3,013",19,"344,407","1,886","13,083,449","2,606,161","5,020,199 ",Europe,,35300,,,600,
54,Pakistan,"1,581,936",,"30,664                                ",,"1,538,689",,"12,583",,"6,893",134,"30,589,153","133,292","229,488,994 ",Asia,,"1457,4848",,,55,
55,Finland,"1,512,868",,"11,140                                ",,"1,498,304",+220,"3,424",N/A,"272,345","2,005","12,108,977","2,179,850","5,554,960 ",Europe,,44990,,,616,
56,Norway,"1,507,785",+81,"5,732                                ",,"1,499,732",,"2,321",N/A,"273,577","1,040","11,002,430","1,996,315","5,511,370 ",Europe,,49621,15,,421,
57,Kazakhstan,"1,411,831",,"13,848                                ",,"1,383,020",,"14,963",24,"73,514",721,"11,575,012","602,707","19,205,043 ",Asia,,"141,3872",,,779,
58,Lithuania,"1,388,712",+43,"9,863                                ",,"1,367,283",+104,"11,566",N/A,"521,737","3,706","10,540,357","3,959,997","2,661,708 ",Europe,,22700,16,,"4,345",
59,Slovenia,"1,355,364",+44,"7,100                                ",,"1,347,184",+128,"1,080",N/A,"652,234","3,417","2,847,701","1,370,382","2,078,034 ",Europe,,22931,21,,520,
